time;position;tas;heading_angle;climb_angle;
41852.74s;41°35'13.141544"N 6°1'0.613180"E 30000.00ft;695.1km/h;-95.77°;0.00°;
41904.17s;41°34'40.357981"N 5°53'52.723434"E 30000.00ft;696.6km/h;-95.85°;0.00°;
41955.60s;41°34'7.047451"N 5°46'43.878544"E 30000.00ft;698.4km/h;-95.93°;0.00°;
42007.03s;41°33'33.201214"N 5°39'34.009663"E 30000.00ft;700.3km/h;-96.01°;0.00°;
42058.46s;41°32'58.816829"N 5°32'23.130772"E 30000.00ft;702.1km/h;-96.09°;0.00°;
42109.89s;41°32'23.898524"N 5°25'11.337735"E 30000.00ft;703.8km/h;-96.17°;0.00°;
42161.31s;41°31'48.457070"N 5°17'58.801456"E 30000.00ft;705.2km/h;-96.25°;0.00°;
42212.74s;41°31'12.509170"N 5°10'45.755627"E 30000.00ft;706.3km/h;-96.33°;0.00°;
42264.17s;41°30'36.076394"N 5°3'32.479959"E 30000.00ft;706.9km/h;-96.41°;0.00°;
42315.60s;41°29'59.183719"N 4°56'19.280104"E 30000.00ft;707.0km/h;-96.49°;0.00°;
42367.03s;41°29'21.857782"N 4°49'6.465720"E 30000.00ft;706.6km/h;-96.57°;0.00°;
42418.46s;41°28'44.124961"N 4°41'54.328262"E 30000.00ft;705.7km/h;-96.65°;0.00°;
42469.89s;41°28'6.009431"N 4°34'43.120098"E 30000.00ft;704.4km/h;-96.73°;0.00°;
42521.31s;41°27'27.531338"N 4°27'33.036462"E 30000.00ft;702.8km/h;-96.81°;0.00°;
42572.74s;41°26'48.705224"N 4°20'24.201525"E 30000.00ft;701.0km/h;-96.89°;0.00°;
42624.17s;41°26'9.538838"N 4°13'16.659613"E 30000.00ft;699.1km/h;-96.97°;0.00°;
42675.60s;41°25'30.032429"N 4°6'10.372170"E 30000.00ft;697.3km/h;-97.05°;0.00°;
42727.03s;41°24'50.178575"N 3°59'5.220708"E 30000.00ft;695.7km/h;-97.13°;0.00°;
42778.46s;41°24'9.962586"N 3°52'1.015509"E 30000.00ft;694.4km/h;-97.20°;0.00°;
42829.89s;41°23'29.363454"N 3°44'57.509457"E 30000.00ft;693.5km/h;-97.28°;0.00°;
42881.31s;41°22'48.355293"N 3°37'54.415997"E 30000.00ft;693.0km/h;-97.36°;0.00°;
42932.74s;41°22'6.909166"N 3°30'51.429926"E 30000.00ft;693.1km/h;-97.44°;0.00°;
42984.17s;41°21'24.995180"N 3°23'48.249507"E 30000.00ft;693.7km/h;-97.52°;0.00°;
43035.60s;41°20'42.584687"N 3°16'44.598331"E 30000.00ft;694.7km/h;-97.60°;0.00°;
43087.03s;41°19'59.652442"N 3°9'40.245322"E 30000.00ft;696.1km/h;-97.67°;0.00°;
43138.46s;41°19'16.178548"N 3°2'35.021475"E 30000.00ft;697.8km/h;-97.75°;0.00°;
43189.89s;41°18'32.150048"N 2°55'28.832098"E 30000.00ft;699.6km/h;-97.83°;0.00°;
43241.31s;41°17'47.562037"N 2°48'21.663690"E 30000.00ft;701.5km/h;-97.91°;0.00°;
43292.74s;41°17'2.418204"N 2°41'13.584963"E 30000.00ft;703.3km/h;-97.99°;0.00°;
43344.17s;41°16'16.730751"N 2°34'4.741931"E 30000.00ft;704.8km/h;-98.07°;0.00°;
43395.60s;41°15'30.519692"N 2°26'55.347435"E 30000.00ft;706.0km/h;-98.15°;0.00°;
43447.03s;41°14'43.811552"N 2°19'45.665858"E 30000.00ft;706.7km/h;-98.23°;0.00°;
43498.46s;41°13'56.637574"N 2°12'35.994130"E 30000.00ft;707.0km/h;-98.31°;0.00°;
43549.89s;41°13'9.031528"N 2°5'26.640412"E 30000.00ft;706.8km/h;-98.39°;0.00°;
43601.31s;41°12'21.027307"N 1°58'17.901982"E 30000.00ft;706.0km/h;-98.47°;0.00°;
43652.74s;41°11'32.656452"N 1°51'10.043922"E 30000.00ft;704.9km/h;-98.54°;0.00°;
43704.17s;41°10'43.945813"N 1°44'3.280150"E 30000.00ft;703.4km/h;-98.62°;0.00°;
43755.60s;41°9'54.915508"N 1°36'57.758151"E 30000.00ft;701.6km/h;-98.70°;0.00°;
43807.03s;41°9'5.577337"N 1°29'53.548507"E 30000.00ft;699.7km/h;-98.78°;0.00°;
43858.46s;41°8'15.933792"N 1°22'50.639983"E 30000.00ft;697.9km/h;-98.86°;0.00°;
43909.89s;41°7'25.977726"N 1°15'48.940507"E 30000.00ft;696.2km/h;-98.94°;0.00°;
43961.31s;41°6'35.692730"N 1°8'48.283978"E 30000.00ft;694.8km/h;-99.02°;0.00°;
44012.74s;41°5'45.054206"N 1°1'48.442401"E 30000.00ft;693.7km/h;-99.09°;0.00°;
44064.17s;41°4'54.031048"N 0°54'49.142473"E 30000.00ft;693.1km/h;-99.17°;0.00°;
44115.60s;41°4'2.587839"N 0°47'50.085421"E 30000.00ft;693.0km/h;-99.25°;0.00°;
44167.03s;41°3'10.687396"N 0°40'50.968658"E 30000.00ft;693.4km/h;-99.33°;0.00°;
44218.46s;41°2'18.293481"N 0°33'51.507691"E 30000.00ft;694.3km/h;-99.40°;0.00°;
44269.89s;41°1'25.373490"N 0°26'51.456718"E 30000.00ft;695.6km/h;-99.48°;0.00°;
44321.31s;41°0'31.900913"N 0°19'50.626408"E 30000.00ft;697.2km/h;-99.56°;0.00°;
44372.74s;40°59'37.857390"N 0°12'48.897596"E 30000.00ft;699.0km/h;-99.64°;0.00°;
44424.17s;40°58'43.234199"N 0°5'46.229917"E 30000.00ft;700.9km/h;-99.71°;0.00°;
44475.60s;40°57'48.033065"N 0°1'17.335260"W 30000.00ft;702.7km/h;-99.79°;0.00°;
44527.03s;40°56'52.266216"N 0°8'21.677787"W 30000.00ft;704.3km/h;-99.87°;0.00°;
44578.46s;40°55'55.955674"N 0°15'26.607365"W 30000.00ft;705.6km/h;-99.95°;0.00°;
44629.89s;40°54'59.131820"N 0°22'31.877227"W 30000.00ft;706.5km/h;-100.03°;0.00°;
44681.31s;40°54'1.831314"N 0°29'37.201875"W 30000.00ft;707.0km/h;-100.11°;0.00°;
44732.74s;40°53'4.094534"N 0°36'42.277593"W 30000.00ft;706.9km/h;-100.19°;0.00°;
44784.17s;40°52'5.962690"N 0°43'46.804247"W 30000.00ft;706.3km/h;-100.26°;0.00°;
44835.60s;40°51'7.474836"N 0°50'50.506813"W 30000.00ft;705.3km/h;-100.34°;0.00°;
44887.03s;40°50'8.664986"N 0°57'53.155062"W 30000.00ft;703.9km/h;-100.42°;0.00°;
44938.46s;40°49'9.559559"N 1°4'54.580013"W 30000.00ft;702.2km/h;-100.50°;0.00°;
44989.89s;40°48'10.175334"N 1°11'54.685934"W 30000.00ft;700.4km/h;-100.58°;0.00°;
45041.31s;40°47'10.518082"N 1°18'53.457073"W 30000.00ft;698.5km/h;-100.66°;0.00°;
45092.74s;40°46'10.581982"N 1°25'50.958603"W 30000.00ft;696.7km/h;-100.73°;0.00°;
45144.17s;40°45'10.349876"N 1°32'47.331744"W 30000.00ft;695.2km/h;-100.81°;0.00°;
45195.60s;40°44'9.794350"N 1°39'42.783400"W 30000.00ft;694.0km/h;-100.89°;0.00°;
45247.03s;40°43'8.879584"N 1°46'37.571086"W 30000.00ft;693.3km/h;-100.97°;0.00°;
45298.46s;40°42'7.563824"N 1°53'31.984205"W 30000.00ft;693.0km/h;-101.04°;0.00°;
45349.89s;40°41'5.802323"N 2°0'26.323054"W 30000.00ft;693.2km/h;-101.12°;0.00°;
45401.31s;40°40'3.550518"N 2°7'20.877058"W 30000.00ft;694.0km/h;-101.20°;0.00°;
45452.74s;40°39'0.767232"N 2°14'15.903810"W 30000.00ft;695.1km/h;-101.28°;0.00°;
45504.17s;40°37'57.417644"N 2°21'11.610413"W 30000.00ft;696.6km/h;-101.36°;0.00°;
45555.60s;40°36'53.475815"N 2°28'8.138478"W 30000.00ft;698.4km/h;-101.43°;0.00°;
45607.03s;40°35'48.926569"N 2°35'5.553854"W 30000.00ft;700.3km/h;-101.51°;0.00°;
45658.46s;40°34'43.766574"N 2°42'3.841805"W 30000.00ft;702.1km/h;-101.59°;0.00°;
45709.89s;40°33'38.004506"N 2°49'2.907994"W 30000.00ft;703.8km/h;-101.67°;0.00°;
45761.31s;40°32'31.660253"N 2°56'2.585169"W 30000.00ft;705.2km/h;-101.75°;0.00°;
45812.74s;40°31'24.763130"N 3°3'2.645048"W 30000.00ft;706.3km/h;-101.83°;0.00°;
45864.17s;40°30'17.349105"N 3°10'2.814518"W 30000.00ft;706.9km/h;-101.92°;0.00°;
45915.60s;40°29'9.456967"N 3°17'2.794870"W 30000.00ft;707.0km/h;-102.00°;0.00°;
45967.03s;40°28'1.123014"N 3°24'2.282508"W 30000.00ft;706.6km/h;-102.09°;0.00°;
46018.46s;40°26'52.372472"N 3°31'0.988986"W 30000.00ft;705.7km/h;-102.18°;0.00°;
46069.89s;40°25'43.198345"N 3°37'58.656029"W 30000.00ft;704.4km/h;-102.28°;0.00°;
46101.26s;40°25'0.594699"N 3°42'12.909372"W 30000.00ft;703.5km/h;-102.41°;0.00°;
Switched destination to waypoint 7
46152.69s;40°22'7.954100"N 3°48'13.028453"W 30000.00ft;701.7km/h;-122.19°;0.00°;
46204.12s;40°19'15.462473"N 3°54'11.677208"W 30000.00ft;699.8km/h;-122.25°;0.00°;
46255.54s;40°16'23.120572"N 4°0'8.865962"W 30000.00ft;698.0km/h;-122.32°;0.00°;
46306.97s;40°13'30.896014"N 4°6'4.673339"W 30000.00ft;696.3km/h;-122.38°;0.00°;
46358.40s;40°10'38.725573"N 4°11'59.240462"W 30000.00ft;694.8km/h;-122.45°;0.00°;
46409.83s;40°7'46.519705"N 4°17'52.760671"W 30000.00ft;693.8km/h;-122.51°;0.00°;
46461.26s;40°4'54.169004"N 4°23'45.465514"W 30000.00ft;693.1km/h;-122.57°;0.00°;
46512.69s;40°2'1.552107"N 4°29'37.608026"W 30000.00ft;693.0km/h;-122.64°;0.00°;
46564.12s;39°59'8.544494"N 4°35'29.444512"W 30000.00ft;693.4km/h;-122.70°;0.00°;
46615.54s;39°56'15.027538"N 4°41'21.216135"W 30000.00ft;694.2km/h;-122.76°;0.00°;
46666.97s;39°53'20.897171"N 4°47'13.131655"W 30000.00ft;695.5km/h;-122.83°;0.00°;
46718.40s;39°50'26.071514"N 4°53'5.352538"W 30000.00ft;697.1km/h;-122.89°;0.00°;
46769.83s;39°47'30.496936"N 4°58'57.981519"W 30000.00ft;698.9km/h;-122.95°;0.00°;
46821.26s;39°44'34.152092"N 5°4'51.055418"W 30000.00ft;700.8km/h;-123.02°;0.00°;
46872.69s;39°41'37.049640"N 5°10'44.542731"W 30000.00ft;702.6km/h;-123.08°;0.00°;
46924.12s;39°38'39.235510"N 5°16'38.346147"W 30000.00ft;704.2km/h;-123.14°;0.00°;
46975.54s;39°35'40.785766"N 5°22'32.309791"W 30000.00ft;705.6km/h;-123.20°;0.00°;
47026.97s;39°32'41.801284"N 5°28'26.230672"W 30000.00ft;706.5km/h;-123.27°;0.00°;
47078.40s;39°29'42.400616"N 5°34'19.873483"W 30000.00ft;707.0km/h;-123.33°;0.00°;
47129.83s;39°26'42.711550"N 5°40'12.987691"W 30000.00ft;706.9km/h;-123.39°;0.00°;
47181.26s;39°23'42.861978"N 5°46'5.325664"W 30000.00ft;706.4km/h;-123.46°;0.00°;
47232.69s;39°20'42.970723"N 5°51'56.660538"W 30000.00ft;705.4km/h;-123.52°;0.00°;
47284.12s;39°17'43.138985"N 5°57'46.802540"W 30000.00ft;704.0km/h;-123.58°;0.00°;
47335.54s;39°14'43.443038"N 6°3'35.612591"W 30000.00ft;702.3km/h;-123.64°;0.00°;
47386.97s;39°11'43.928703"N 6°9'23.012217"W 30000.00ft;700.5km/h;-123.70°;0.00°;
47438.40s;39°8'44.607998"N 6°15'8.989081"W 30000.00ft;698.6km/h;-123.76°;0.00°;
47489.83s;39°5'45.458230"N 6°20'53.597737"W 30000.00ft;696.8km/h;-123.83°;0.00°;
47541.26s;39°2'46.423590"N 6°26'36.955569"W 30000.00ft;695.3km/h;-123.89°;0.00°;
47592.69s;38°59'47.419145"N 6°32'19.234229"W 30000.00ft;694.1km/h;-123.95°;0.00°;
47644.12s;38°56'48.336954"N 6°38'0.647187"W 30000.00ft;693.3km/h;-124.01°;0.00°;
47695.54s;38°53'49.053855"N 6°43'41.434312"W 30000.00ft;693.0km/h;-124.07°;0.00°;
47746.97s;38°50'49.440390"N 6°49'21.844595"W 30000.00ft;693.2km/h;-124.13°;0.00°;
47798.40s;38°47'49.370194"N 6°55'2.118258"W 30000.00ft;693.9km/h;-124.19°;0.00°;
47849.83s;38°44'48.729204"N 7°0'42.469548"W 30000.00ft;695.0km/h;-124.25°;0.00°;
47901.26s;38°41'47.423995"N 7°6'23.071445"W 30000.00ft;696.5km/h;-124.30°;0.00°;
47952.69s;38°38'45.388653"N 7°12'4.043381"W 30000.00ft;698.3km/h;-124.36°;0.00°;
48004.12s;38°35'42.589687"N 7°17'45.442851"W 30000.00ft;700.2km/h;-124.42°;0.00°;
48055.54s;38°32'39.028603"N 7°23'27.261505"W 30000.00ft;702.0km/h;-124.48°;0.00°;
48106.97s;38°29'34.741970"N 7°29'9.426001"W 30000.00ft;703.7km/h;-124.54°;0.00°;
48158.40s;38°26'29.798950"N 7°34'51.803523"W 30000.00ft;705.2km/h;-124.60°;0.00°;
48209.83s;38°23'24.296461"N 7°40'34.211575"W 30000.00ft;706.2km/h;-124.66°;0.00°;
48261.26s;38°20'18.352333"N 7°46'16.431326"W 30000.00ft;706.9km/h;-124.72°;0.00°;
48312.69s;38°17'12.096922"N 7°51'58.223520"W 30000.00ft;707.0km/h;-124.78°;0.00°;
48364.12s;38°14'5.663796"N 7°57'39.345822"W 30000.00ft;706.6km/h;-124.84°;0.00°;
48415.54s;38°10'59.180158"N 8°3'19.570323"W 30000.00ft;705.8km/h;-124.90°;0.00°;
48466.97s;38°7'52.757706"N 8°8'58.699967"W 30000.00ft;704.5km/h;-124.96°;0.00°;
48518.40s;38°4'46.484574"N 8°14'36.582692"W 30000.00ft;702.9km/h;-125.02°;0.00°;
48569.83s;38°1'40.418962"N 8°20'13.122312"W 30000.00ft;701.1km/h;-125.07°;0.00°;
48621.26s;37°58'34.584901"N 8°25'48.285335"W 30000.00ft;699.2km/h;-125.13°;0.00°;
48672.69s;37°55'28.970484"N 8°31'22.103255"W 30000.00ft;697.4km/h;-125.19°;0.00°;
48724.12s;37°52'23.528682"N 8°36'54.670166"W 30000.00ft;695.8km/h;-125.25°;0.00°;
48775.54s;37°49'18.180706"N 8°42'26.135878"W 30000.00ft;694.4km/h;-125.30°;0.00°;
48826.97s;37°46'12.821672"N 8°47'56.695045"W 30000.00ft;693.5km/h;-125.36°;0.00°;
48878.40s;37°43'7.328163"N 8°53'26.573099"W 30000.00ft;693.0km/h;-125.42°;0.00°;
48929.83s;37°40'1.567160"N 8°58'56.009999"W 30000.00ft;693.1km/h;-125.47°;0.00°;
48981.26s;37°36'55.405678"N 9°4'25.242993"W 30000.00ft;693.6km/h;-125.53°;0.00°;
49032.69s;37°33'48.720434"N 9°9'54.489605"W 30000.00ft;694.6km/h;-125.59°;0.00°;
49084.12s;37°30'41.406838"N 9°15'23.932098"W 30000.00ft;696.0km/h;-125.64°;0.00°;
49135.54s;37°27'33.386651"N 9°20'53.704515"W 30000.00ft;697.7km/h;-125.70°;0.00°;
49186.97s;37°24'24.613770"N 9°26'23.883224"W 30000.00ft;699.5km/h;-125.75°;0.00°;
49238.40s;37°21'15.077702"N 9°31'54.481645"W 30000.00ft;701.4km/h;-125.81°;0.00°;
49289.83s;37°18'4.804480"N 9°37'25.449525"W 30000.00ft;703.2km/h;-125.87°;0.00°;
49341.26s;37°14'53.854940"N 9°42'56.676798"W 30000.00ft;704.7km/h;-125.92°;0.00°;
49392.69s;37°11'42.320488"N 9°48'28.001743"W 30000.00ft;705.9km/h;-125.98°;0.00°;
49444.12s;37°8'30.316639"N 9°53'59.222838"W 30000.00ft;706.7km/h;-126.03°;0.00°;
49495.54s;37°5'17.974807"N 9°59'30.113443"W 30000.00ft;707.0km/h;-126.09°;0.00°;
49546.97s;37°2'5.432915"N 10°5'0.438251"W 30000.00ft;706.8km/h;-126.15°;0.00°;
49598.40s;36°58'52.825513"N 10°10'29.970312"W 30000.00ft;706.1km/h;-126.20°;0.00°;
49649.83s;36°55'40.274110"N 10°15'58.507404"W 30000.00ft;705.0km/h;-126.26°;0.00°;
49701.26s;36°52'27.878425"N 10°21'25.886582"W 30000.00ft;703.5km/h;-126.31°;0.00°;
49752.69s;36°49'15.709181"N 10°26'51.995852"W 30000.00ft;701.7km/h;-126.37°;0.00°;
49804.12s;36°46'3.802981"N 10°32'16.782150"W 30000.00ft;699.8km/h;-126.42°;0.00°;
49855.54s;36°42'52.159631"N 10°37'40.255060"W 30000.00ft;698.0km/h;-126.48°;0.00°;
49906.97s;36°39'40.742119"N 10°43'2.486016"W 30000.00ft;696.3km/h;-126.53°;0.00°;
49958.40s;36°36'29.479253"N 10°48'23.603052"W 30000.00ft;694.8km/h;-126.58°;0.00°;
50009.83s;36°33'18.270770"N 10°53'43.781504"W 30000.00ft;693.8km/h;-126.64°;0.00°;
50061.26s;36°30'6.994565"N 10°59'3.231325"W 30000.00ft;693.1km/h;-126.69°;0.00°;
50112.69s;36°26'55.515513"N 11°4'22.181955"W 30000.00ft;693.0km/h;-126.74°;0.00°;
50164.12s;36°23'43.695249"N 11°9'40.865816"W 30000.00ft;693.4km/h;-126.80°;0.00°;
50215.54s;36°20'31.402209"N 11°14'59.501645"W 30000.00ft;694.2km/h;-126.85°;0.00°;
50266.97s;36°17'18.521200"N 11°20'18.278851"W 30000.00ft;695.5km/h;-126.90°;0.00°;
50318.40s;36°14'4.961814"N 11°25'37.344031"W 30000.00ft;697.1km/h;-126.96°;0.00°;
50369.83s;36°10'50.665072"N 11°30'56.790591"W 30000.00ft;698.9km/h;-127.01°;0.00°;
50421.26s;36°7'35.607810"N 11°36'16.652242"W 30000.00ft;700.8km/h;-127.06°;0.00°;
50472.69s;36°4'19.804498"N 11°41'36.900801"W 30000.00ft;702.6km/h;-127.11°;0.00°;
50524.12s;36°1'3.306341"N 11°46'57.448456"W 30000.00ft;704.2km/h;-127.17°;0.00°;
50575.54s;35°57'46.197731"N 11°52'18.154323"W 30000.00ft;705.6km/h;-127.22°;0.00°;
50626.97s;35°54'28.590290"N 11°57'38.834801"W 30000.00ft;706.5km/h;-127.27°;0.00°;
50678.40s;35°51'10.614935"N 12°2'59.276981"W 30000.00ft;707.0km/h;-127.33°;0.00°;
50729.83s;35°47'52.412531"N 12°8'19.254111"W 30000.00ft;706.9km/h;-127.38°;0.00°;
50781.26s;35°44'34.123798"N 12°13'38.542029"W 30000.00ft;706.4km/h;-127.43°;0.00°;
50832.69s;35°41'15.879204"N 12°18'56.935352"W 30000.00ft;705.4km/h;-127.48°;0.00°;
50884.12s;35°37'57.789578"N 12°24'14.262268"W 30000.00ft;704.0km/h;-127.54°;0.00°;
50935.54s;35°34'39.938111"N 12°29'30.396869"W 30000.00ft;702.3km/h;-127.59°;0.00°;
50986.97s;35°31'22.374335"N 12°34'45.268154"W 30000.00ft;700.5km/h;-127.64°;0.00°;
51038.40s;35°28'5.110523"N 12°39'58.865045"W 30000.00ft;698.6km/h;-127.69°;0.00°;
51089.83s;35°24'48.120766"N 12°45'11.237088"W 30000.00ft;696.8km/h;-127.74°;0.00°;
51141.26s;35°21'31.342811"N 12°50'22.490792"W 30000.00ft;695.3km/h;-127.79°;0.00°;
51192.69s;35°18'14.682526"N 12°55'32.781870"W 30000.00ft;694.1km/h;-127.84°;0.00°;
51244.12s;35°14'58.020675"N 13°0'42.303976"W 30000.00ft;693.3km/h;-127.89°;0.00°;
51295.54s;35°11'41.221527"N 13°5'51.274731"W 30000.00ft;693.0km/h;-127.94°;0.00°;
51346.97s;35°8'24.142665"N 13°10'59.920065"W 30000.00ft;693.2km/h;-127.99°;0.00°;
51398.40s;35°5'6.645311"N 13°16'8.458000"W 30000.00ft;693.9km/h;-128.04°;0.00°;
51449.83s;35°1'48.604395"N 13°21'17.083047"W 30000.00ft;695.0km/h;-128.09°;0.00°;
51501.26s;34°58'29.917673"N 13°26'25.952330"W 30000.00ft;696.5km/h;-128.14°;0.00°;
51552.69s;34°55'10.513197"N 13°31'35.174445"W 30000.00ft;698.3km/h;-128.19°;0.00°;
51604.12s;34°51'50.354633"N 13°36'44.801834"W 30000.00ft;700.2km/h;-128.24°;0.00°;
51655.54s;34°48'29.444006"N 13°41'54.827231"W 30000.00ft;702.0km/h;-128.29°;0.00°;
51706.97s;34°45'7.821689"N 13°47'5.184410"W 30000.00ft;703.7km/h;-128.34°;0.00°;
51758.40s;34°41'45.563628"N 13°52'15.753179"W 30000.00ft;705.2km/h;-128.39°;0.00°;
51809.83s;34°38'22.775982"N 13°57'26.368249"W 30000.00ft;706.2km/h;-128.44°;0.00°;
51861.26s;34°34'59.587580"N 14°2'36.831322"W 30000.00ft;706.9km/h;-128.49°;0.00°;
51912.69s;34°31'36.140722"N 14°7'46.925515"W 30000.00ft;707.0km/h;-128.54°;0.00°;
51964.12s;34°28'12.580982"N 14°12'56.431094"W 30000.00ft;706.6km/h;-128.59°;0.00°;
52015.54s;34°24'49.046759"N 14°18'5.141355"W 30000.00ft;705.8km/h;-128.64°;0.00°;
52066.97s;34°21'25.659309"N 14°23'12.877528"W 30000.00ft;704.5km/h;-128.69°;0.00°;
52118.40s;34°18'2.514008"N 14°28'19.501626"W 30000.00ft;702.9km/h;-128.74°;0.00°;
52169.83s;34°14'39.673448"N 14°33'24.926325"W 30000.00ft;701.1km/h;-128.79°;0.00°;
52221.26s;34°11'17.162898"N 14°38'29.121172"W 30000.00ft;699.2km/h;-128.84°;0.00°;
52272.69s;34°7'54.968440"N 14°43'32.114678"W 30000.00ft;697.4km/h;-128.88°;0.00°;
52324.12s;34°4'33.037935"N 14°48'33.992177"W 30000.00ft;695.8km/h;-128.93°;0.00°;
52375.54s;34°1'11.284753"N 14°53'34.889587"W 30000.00ft;694.4km/h;-128.98°;0.00°;
52426.97s;33°57'49.593990"N 14°58'34.983559"W 30000.00ft;693.5km/h;-129.03°;0.00°;
52478.40s;33°54'27.830752"N 15°3'34.478715"W 30000.00ft;693.0km/h;-129.08°;0.00°;
52529.83s;33°51'5.849886"N 15°8'33.592905"W 30000.00ft;693.1km/h;-129.12°;0.00°;
52581.26s;33°47'43.506470"N 15°13'32.541549"W 30000.00ft;693.6km/h;-129.17°;0.00°;
52632.69s;33°44'20.666314"N 15°18'31.522193"W 30000.00ft;694.6km/h;-129.22°;0.00°;
52684.12s;33°40'57.215691"N 15°23'30.700383"W 30000.00ft;696.0km/h;-129.27°;0.00°;
52735.54s;33°37'33.069618"N 15°28'30.197886"W 30000.00ft;697.7km/h;-129.31°;0.00°;
52786.97s;33°34'8.178071"N 15°33'30.084079"W 30000.00ft;699.5km/h;-129.36°;0.00°;
52838.40s;33°30'42.529686"N 15°38'30.371137"W 30000.00ft;701.4km/h;-129.41°;0.00°;
52889.83s;33°27'16.152679"N 15°43'31.013349"W 30000.00ft;703.2km/h;-129.46°;0.00°;
52941.26s;33°23'49.112899"N 15°48'31.910594"W 30000.00ft;704.7km/h;-129.50°;0.00°;
52992.69s;33°20'21.509161"N 15°53'32.915723"W 30000.00ft;705.9km/h;-129.55°;0.00°;
53044.12s;33°16'53.466180"N 15°58'33.845300"W 30000.00ft;706.7km/h;-129.60°;0.00°;
53095.54s;33°13'25.125614"N 16°3'34.492906"W 30000.00ft;707.0km/h;-129.65°;0.00°;
53146.97s;33°9'56.635844"N 16°8'34.644059"W 30000.00ft;706.8km/h;-129.70°;0.00°;
53198.40s;33°6'28.141227"N 16°13'34.091635"W 30000.00ft;706.1km/h;-129.74°;0.00°;
53249.83s;33°2'59.771591"N 16°18'32.650691"W 30000.00ft;705.0km/h;-129.79°;0.00°;
53301.26s;32°59'31.632694"N 16°23'30.171601"W 30000.00ft;703.5km/h;-129.84°;0.00°;
53352.69s;32°56'3.798323"N 16°28'26.550516"W 30000.00ft;701.7km/h;-129.89°;0.00°;
53404.12s;32°52'36.304518"N 16°33'21.736347"W 30000.00ft;699.8km/h;-129.94°;0.00°;
53455.54s;32°49'9.146191"N 16°38'15.733607"W 30000.00ft;698.0km/h;-129.99°;0.00°;
53506.97s;32°45'42.275914"N 16°43'8.600445"W 30000.00ft;696.3km/h;-130.04°;0.00°;
53558.40s;32°42'15.603357"N 16°48'0.440406"W 30000.00ft;694.8km/h;-130.09°;0.00°;
53609.83s;32°38'48.986145"N 16°52'51.379187"W 30000.00ft;693.8km/h;-130.15°;0.00°;
53620.50s;32°38'5.994578"N 16°53'51.601894"W 30000.00ft;693.6km/h;-130.29°;0.00°;
Switched destination to waypoint 8
53710.50s;32°41'22.650629"N 16°58'51.556643"W 30000.00ft;396.0km/h;-52.09°;0.00°;
53800.50s;32°44'39.372908"N 17°3'52.285114"W 30000.00ft;396.5km/h;-52.13°;0.00°;
53890.50s;32°47'56.533592"N 17°8'54.362346"W 30000.00ft;397.8km/h;-52.18°;0.00°;
53980.50s;32°51'14.364188"N 17°13'58.152512"W 30000.00ft;399.6km/h;-52.23°;0.00°;
54070.50s;32°54'32.905244"N 17°19'3.729138"W 30000.00ft;401.4km/h;-52.27°;0.00°;
54160.50s;32°57'51.997747"N 17°24'10.858521"W 30000.00ft;403.0km/h;-52.32°;0.00°;
54250.50s;33°1'11.318027"N 17°29'19.050163"W 30000.00ft;403.9km/h;-52.36°;0.00°;
54340.50s;33°4'30.448448"N 17°34'27.663346"W 30000.00ft;403.9km/h;-52.41°;0.00°;
54430.50s;33°7'48.968414"N 17°39'36.046783"W 30000.00ft;403.1km/h;-52.46°;0.00°;
54520.50s;33°11'6.545824"N 17°44'43.680931"W 30000.00ft;401.6km/h;-52.51°;0.00°;
54610.50s;33°14'23.009048"N 17°49'50.291922"W 30000.00ft;399.8km/h;-52.55°;0.00°;
54700.50s;33°17'38.383798"N 17°54'55.912161"W 30000.00ft;398.0km/h;-52.60°;0.00°;
54790.50s;33°20'52.886955"N 18°0'0.874212"W 30000.00ft;396.6km/h;-52.65°;0.00°;
54880.50s;33°24'6.878778"N 18°5'5.739141"W 30000.00ft;396.0km/h;-52.69°;0.00°;
54970.50s;33°27'20.783989"N 18°10'11.174812"W 30000.00ft;396.3km/h;-52.74°;0.00°;
55060.50s;33°30'34.998987"N 18°15'17.810572"W 30000.00ft;397.3km/h;-52.79°;0.00°;
55150.50s;33°33'49.805416"N 18°20'26.100003"W 30000.00ft;399.0km/h;-52.83°;0.00°;
55240.50s;33°37'5.308907"N 18°25'36.221694"W 30000.00ft;400.8km/h;-52.88°;0.00°;
55330.50s;33°40'21.416296"N 18°30'48.039775"W 30000.00ft;402.5km/h;-52.93°;0.00°;
55420.50s;33°43'37.856186"N 18°36'1.132963"W 30000.00ft;403.7km/h;-52.98°;0.00°;
55510.50s;33°46'54.238303"N 18°41'14.885961"W 30000.00ft;404.0km/h;-53.03°;0.00°;
55600.50s;33°50'10.138599"N 18°46'28.623434"W 30000.00ft;403.5km/h;-53.08°;0.00°;
55690.50s;33°53'25.191519"N 18°51'41.757443"W 30000.00ft;402.2km/h;-53.12°;0.00°;
55780.50s;33°56'39.169310"N 18°56'53.916195"W 30000.00ft;400.4km/h;-53.17°;0.00°;
55870.50s;33°59'52.031136"N 19°2'5.025947"W 30000.00ft;398.6km/h;-53.22°;0.00°;
55960.50s;34°3'3.931385"N 19°7'15.328055"W 30000.00ft;397.0km/h;-53.27°;0.00°;
56050.50s;34°6'15.185448"N 19°12'25.327274"W 30000.00ft;396.1km/h;-53.32°;0.00°;
